Trade Date,Index Value,High,Low,Total Market Value,Dividend Market Value
19/09/2012,1055,1055.44,1045.92,3.92958E+11,0
20/09/2012,1054.42,1056.19,1045.37,3.9274E+11,0
21/09/2012,1052.12,1060.35,1052.01,3.91886E+11,0
24/09/2012,1052.17,1052.43,1044.11,3.91904E+11,0
25/09/2012,1060.12,1060.44,1047.73,3.94864E+11,0
26/09/2012,1039.79,1051.6,1037.53,3.87293E+11,0
27/09/2012,1045.89,1046.5,1038.06,3.89565E+11,0
28/09/2012,1035.79,1050.51,1034.64,3.85801E+11,0
01/10/2012,1046.78,1047.54,1032.06,3.89897E+11,0
02/10/2012,1040.66,1049.17,1039.47,3.87618E+11,0
03/10/2012,1029.89,1036.75,1029.14,3.83606E+11,0
04/10/2012,1035.91,1037.41,1028.53,3.85849E+11,0
05/10/2012,1046.22,1052.07,1036.31,3.89688E+11,0
08/10/2012,1036.3,1041.53,1033.98,3.85991E+11,0
09/10/2012,1030.29,1040.73,1030.17,3.83756E+11,0
10/10/2012,1018.54,1029.47,1018.39,3.79376E+11,0
11/10/2012,1018.18,1021.03,1012.83,3.79243E+11,0
12/10/2012,1011.1,1016.39,1009.57,3.76607E+11,0
15/10/2012,1020.99,1022.52,1013.44,3.80289E+11,0
16/10/2012,1029.45,1030.46,1021.43,3.8344E+11,0
17/10/2012,1032.23,1033.08,1027.6,3.84478E+11,0
18/10/2012,1044.42,1045.26,1034.06,3.89019E+11,0
19/10/2012,1033.98,1044.32,1033.95,3.85127E+11,0
22/10/2012,1033.24,1041.69,1031.12,3.84854E+11,0
23/10/2012,1013.52,1032.86,1011.37,3.77508E+11,0
24/10/2012,1011.31,1017.14,1000.76,3.76686E+11,0
25/10/2012,1016.3,1021.43,1009.4,3.78257E+11,5.67385E+11
26/10/2012,1014.13,1016.42,1003.45,3.77451E+11,0
29/10/2012,1017.27,1019.63,1008.25,3.78618E+11,0
30/10/2012,1019.69,1021.21,1013.53,3.79522E+11,0
31/10/2012,1013.52,1026.68,1012.56,3.77223E+11,0
01/11/2012,1021.03,1021.03,1007.53,3.80017E+11,0
02/11/2012,1031.52,1031.68,1021.76,3.83923E+11,0
05/11/2012,1029.57,1030.97,1025.95,3.83197E+11,0
06/11/2012,1024.81,1037.4,1024.57,3.81427E+11,0
07/11/2012,1015.59,1033.93,1015.5,3.77994E+11,0
08/11/2012,1014.74,1022.36,1012.03,3.77678E+11,0
09/11/2012,1018.52,1029.35,1010.16,3.79084E+11,0
12/11/2012,1015.74,1020.98,1014.32,3.78049E+11,0
13/11/2012,1013.16,1013.97,1004.77,3.77088E+11,0
14/11/2012,1011.01,1016.6,1009.22,3.76291E+11,0
15/11/2012,997.23,1003.54,996.07,3.71159E+11,0
16/11/2012,987.67,1001.37,987.5,3.67603E+11,0
19/11/2012,1009.95,1009.95,993.79,3.75894E+11,0
20/11/2012,1012.12,1014.3,1006.68,3.76703E+11,0
21/11/2012,1016.83,1019.29,1007.78,3.78457E+11,0
22/11/2012,1025.93,1026.38,1017.81,3.81841E+11,0
23/11/2012,1037.71,1037.71,1023.8,3.86225E+11,0
26/11/2012,1034.35,1037.86,1030.29,3.84978E+11,0
27/11/2012,1031.44,1041.62,1027.78,3.83895E+11,0
28/11/2012,1030.78,1031.02,1022.78,3.83648E+11,0
29/11/2012,1041.16,1042.82,1035.68,3.87511E+11,0
30/11/2012,1040.94,1045.82,1040,3.8743E+11,0
03/12/2012,1045.18,1050.99,1041.13,3.89006E+11,0
04/12/2012,1047.44,1049.56,1043.38,3.8985E+11,0
05/12/2012,1052.12,1054.81,1049.89,3.9159E+11,0
06/12/2012,1058.58,1061.19,1055.83,3.93995E+11,0
07/12/2012,1061.23,1063.48,1056.42,3.94981E+11,0
10/12/2012,1062.01,1064.66,1055.85,3.9527E+11,0
11/12/2012,1069.48,1069.48,1059.7,3.98052E+11,0
12/12/2012,1061.49,1070.69,1061.32,3.95078E+11,0
13/12/2012,1047.27,1058.73,1047.27,3.89785E+11,0
14/12/2012,1048.59,1053,1043.97,3.90278E+11,0
17/12/2012,1050.27,1050.82,1044.95,3.90903E+11,0
18/12/2012,1057.07,1058.47,1052.19,3.93433E+11,0
19/12/2012,1062.33,1063.11,1054.4,3.95392E+11,0
20/12/2012,1065.76,1066.23,1056.51,3.96667E+11,0
21/12/2012,1065.41,1066.14,1056.7,3.96538E+11,0
27/12/2012,1066.08,1070.3,1061.93,3.94911E+11,0
28/12/2012,1060.83,1068.1,1060.83,3.92964E+11,0
02/01/2013,1091.38,1091.38,1078.25,4.04281E+11,0
03/01/2013,1095.24,1095.52,1089.57,4.05711E+11,0
04/01/2013,1102.18,1102.18,1094.76,4.08282E+11,0
07/01/2013,1099.25,1103.01,1098.02,4.07197E+11,0
08/01/2013,1092.53,1101.2,1091.18,4.04706E+11,0
09/01/2013,1093.66,1095.12,1085.25,4.05127E+11,0
10/01/2013,1094.77,1100.97,1090.47,4.05536E+11,0
11/01/2013,1095.16,1096.8,1090.67,4.05682E+11,0
14/01/2013,1095.37,1100.77,1093.69,4.0576E+11,0
15/01/2013,1092.79,1100.38,1091.46,4.04806E+11,0
16/01/2013,1098.9,1099.72,1088.75,4.07068E+11,0
17/01/2013,1101.92,1105.26,1099.04,4.08185E+11,0
18/01/2013,1097.74,1104.85,1096.91,4.06636E+11,0
21/01/2013,1105.65,1106.22,1098.31,4.09569E+11,0
22/01/2013,1105.46,1108.33,1099.33,4.09498E+11,0
23/01/2013,1108.01,1109.42,1103.76,4.10444E+11,0
24/01/2013,1109.22,1112.56,1101.53,4.10891E+11,0
25/01/2013,1117.21,1117.46,1105.26,4.1385E+11,0
28/01/2013,1122.03,1123.68,1115.76,4.15637E+11,0
29/01/2013,1126.42,1126.42,1119.97,4.17262E+11,0
30/01/2013,1132.94,1133.35,1127.65,4.19678E+11,0
31/01/2013,1122.56,1142.47,1122.56,4.15832E+11,0
01/02/2013,1138.81,1141.08,1121.38,4.2185E+11,0
04/02/2013,1133.4,1145.92,1131.53,4.19849E+11,0
05/02/2013,1143.12,1143.12,1130,4.23447E+11,0
06/02/2013,1143.75,1150.61,1137.55,4.23682E+11,0
07/02/2013,1137.37,1148.95,1135.78,4.21318E+11,0
08/02/2013,1149.14,1149.67,1140.78,4.2568E+11,0
11/02/2013,1127.25,1132.61,1120.22,4.17568E+11,0
12/02/2013,1132.41,1133.08,1124.69,4.1948E+11,0
13/02/2013,1149.32,1149.94,1133.46,4.25743E+11,0
14/02/2013,1153.11,1154.08,1144.87,4.27149E+11,0
15/02/2013,1153.65,1156.1,1149.53,4.27351E+11,0
18/02/2013,1149.61,1153.73,1148.26,4.25854E+11,0
19/02/2013,1160.5,1160.53,1147.55,4.29888E+11,0
20/02/2013,1169.3,1169.52,1158.49,4.33145E+11,0
21/02/2013,1151.6,1164.48,1147.98,4.26591E+11,0
22/02/2013,1164.03,1168.31,1153.07,4.31195E+11,0
25/02/2013,1161.64,1173.65,1159.16,4.3031E+11,0
26/02/2013,1148.42,0,0,4.25413E+11,0
27/02/2013,1158.57,1158.68,1145.5,4.29172E+11,0
28/02/2013,1165.45,1166.01,1157.25,4.31721E+11,0
01/03/2013,1170.94,1176.07,1163.04,4.33755E+11,0
04/03/2013,1177.71,1177.98,1163.96,4.36263E+11,0
05/03/2013,1196.52,1199.53,1182.73,4.4323E+11,0
06/03/2013,1187.25,1199.37,1187.17,4.39794E+11,0
07/03/2013,1186.23,1192.31,1185.58,4.39419E+11,0
08/03/2013,1188.79,1196.01,1187.98,4.40366E+11,0
11/03/2013,1189.35,1189.64,1184.76,4.40574E+11,0
12/03/2013,1186.85,1193.91,1186.64,4.39648E+11,0
13/03/2013,1185.39,1189.45,1181.5,4.39106E+11,0
14/03/2013,1187.98,1193.02,1183.5,4.40067E+11,0
15/03/2013,1185.14,1188.07,1183.53,4.39016E+11,0
18/03/2013,1174.9,1177.44,1168.75,4.35219E+11,0
19/03/2013,1167.69,1177.51,1166.87,4.32552E+11,0
20/03/2013,1167.34,1176.05,1165.43,4.32421E+11,0
21/03/2013,1153.83,1165.31,1150.49,4.27415E+11,0
22/03/2013,1151.88,1154.25,1144.12,4.26692E+11,0
25/03/2013,1155.26,1164.61,1150.27,4.27944E+11,0
26/03/2013,1161.08,1164.08,1156.6,4.301E+11,0
27/03/2013,1160.52,1168.59,1156.52,4.29894E+11,0
28/03/2013,1164.2,1165.5,1158.26,4.31256E+11,0
02/04/2013,1176.3,1176.89,1162.36,4.35739E+11,0
03/04/2013,1171.59,1179.67,1169.98,4.33994E+11,0
04/04/2013,1147.24,1171.6,1144.86,4.24974E+11,0
05/04/2013,1133.6,1149.77,1127.43,4.19923E+11,0
08/04/2013,1137.12,0,0,4.21224E+11,0
09/04/2013,1142.82,1146.43,1136.85,4.23335E+11,0
10/04/2013,1159.58,1160.13,1142.71,4.29546E+11,0
11/04/2013,1167.47,1168.82,1157.76,4.3247E+11,0
12/04/2013,1153.94,1164.17,1153.41,4.27458E+11,0
15/04/2013,1145.71,1154.44,1138.48,4.24409E+11,0
16/04/2013,1132.77,1143.3,1132.36,4.19615E+11,0
17/04/2013,1107.59,1135.51,1106.31,4.10287E+11,0
18/04/2013,1099.71,1116.2,1097.4,4.07367E+11,0
19/04/2013,1098.03,1106.83,1096.13,4.06745E+11,0
22/04/2013,1098.5,1111.08,1097.75,4.06919E+11,0
23/04/2013,1115.93,1115.93,1094.02,4.13375E+11,0
24/04/2013,1124.23,1125.5,1109.57,4.16452E+11,0
25/04/2013,1141.62,1144.78,1123.28,4.22894E+11,0
26/04/2013,1143.07,1145.38,1135.05,4.23431E+11,0
29/04/2013,1145.52,1148.57,1140.32,4.24339E+11,0
30/04/2013,1149.7,1151.41,1145.89,4.25885E+11,0
02/05/2013,1143.14,1143.7,1135.5,4.23456E+11,0
03/05/2013,1151.62,1155.87,1138.7,4.26597E+11,0
06/05/2013,1155.1,1155.5,1147.25,4.27887E+11,0
07/05/2013,1157.81,1163.07,1155.13,4.28889E+11,0
08/05/2013,1167.9,1169.94,1157.78,4.32628E+11,0
10/05/2013,1174.35,1177.83,1168.9,4.35017E+11,0
13/05/2013,1175.14,1176.7,1171.25,4.3531E+11,0
14/05/2013,1173.59,1178.18,1163.75,4.34737E+11,0
15/05/2013,1182.53,1183.1,1171.47,4.38047E+11,0
16/05/2013,1182.42,1185.03,1180.22,4.37039E+11,0
17/05/2013,1185.05,1187.29,0,4.38011E+11,0
20/05/2013,1188.22,1189.28,1184.28,4.39184E+11,0
21/05/2013,1191.24,1191.26,1181.1,4.40299E+11,0
22/05/2013,1198.12,1200.03,1190.84,4.42843E+11,0
23/05/2013,1163.94,1178.02,1158.52,4.30208E+11,0
24/05/2013,1160.38,1171.91,1158.25,4.28891E+11,0
27/05/2013,1170.84,1170.84,1162.91,4.3276E+11,0
28/05/2013,1182.02,1186.72,1174.56,4.36892E+11,0
29/05/2013,1161.3,1174.84,1160.52,4.29234E+11,0
30/05/2013,1166.31,1168.78,1156.67,4.31085E+11,0
31/05/2013,1149.02,1167.59,1149.01,4.24693E+11,0
03/06/2013,1150.2,1160.54,1141.46,4.25129E+11,0
04/06/2013,1148.96,1160.37,1147.83,4.24671E+11,0
05/06/2013,1127.75,1146.1,1126.38,4.16831E+11,0
06/06/2013,1120.03,1129.36,1119.93,4.13978E+11,0
07/06/2013,1123.23,1128.54,1109.64,4.15163E+11,0
10/06/2013,1123.53,1126.81,1120.33,4.15274E+11,0
11/06/2013,1113.24,1121.39,1108.22,4.1147E+11,0
12/06/2013,1114.67,1126,1113.69,4.11998E+11,0
13/06/2013,1113.29,1114.04,1095.12,4.11486E+11,0
14/06/2013,1125.53,1128.87,1118.04,4.16012E+11,0
17/06/2013,1126.65,1133.68,1125.9,4.16426E+11,0
18/06/2013,1123.85,1128.34,1117.15,4.15391E+11,0
19/06/2013,1118.91,1128.03,1118.13,4.13565E+11,0
20/06/2013,1080.33,1108.59,1078.88,3.99304E+11,0
21/06/2013,1075.68,1082.81,1075.68,3.97588E+11,0
24/06/2013,1038.25,1064.72,1037.49,3.89625E+11,0
25/06/2013,1060.21,1065.2,1046.62,3.97863E+11,0
26/06/2013,1079.3,1083.34,1061.04,4.0503E+11,0
27/06/2013,1088.57,1094.46,1077.06,4.08505E+11,0
28/06/2013,1079.77,1095.49,1076.12,4.05205E+11,0
01/07/2013,1099.86,1100.27,1087.56,4.12742E+11,0
02/07/2013,1097.08,1099.35,1089.92,4.11701E+11,0
03/07/2013,1092.08,1092.08,1076.35,4.09823E+11,0
04/07/2013,1119.82,1120.71,1096.41,4.20235E+11,0
05/07/2013,1106.43,1128.01,1106.43,4.15208E+11,0
08/07/2013,1119.95,1121.37,1108.09,4.20281E+11,0
09/07/2013,1131.43,1131.43,1122.36,4.2459E+11,0
10/07/2013,1135.29,1136.69,1122.76,4.26039E+11,0
11/07/2013,1144.8,1149.11,1140.88,4.29607E+11,0
12/07/2013,1143.78,1152.69,1143.66,4.29224E+11,0
15/07/2013,1144.5,1154.39,1143.92,4.29495E+11,0
16/07/2013,1147.03,1149.8,1143.01,4.30445E+11,0
17/07/2013,1152.06,1154.59,1138.99,4.32334E+11,0
18/07/2013,1152.84,1153.96,1145.35,4.32625E+11,0
19/07/2013,1156.09,1159.22,1147.85,4.33844E+11,0
22/07/2013,1152.7,1158.84,1149.34,4.32573E+11,0
23/07/2013,1159.01,1162.84,1155.57,4.34942E+11,0
24/07/2013,1165.42,1172.67,1161.61,4.37348E+11,0
25/07/2013,1162.25,1164.37,1154.2,4.36157E+11,0
26/07/2013,1160.83,1168.12,1157.75,4.35624E+11,0
29/07/2013,1160.9,0,0,4.3565E+11,0
30/07/2013,1159.28,0,0,4.35042E+11,0
31/07/2013,1156.85,0,0,4.34129E+11,0
01/08/2013,1170.32,0,0,4.39185E+11,0
02/08/2013,1167.53,0,0,4.38138E+11,0
05/08/2013,1173.43,0,0,4.4035E+11,0
06/08/2013,1167.29,0,0,4.38049E+11,0
07/08/2013,1164.77,0,0,4.37103E+11,0
08/08/2013,1175.25,0,0,4.41034E+11,0
09/08/2013,1181.17,0,0,4.43258E+11,0
12/08/2013,1182.6,0,0,4.43793E+11,0
13/08/2013,1190.19,0,0,4.4664E+11,0
14/08/2013,1195.89,0,0,4.4878E+11,0
15/08/2013,1179.12,0,0,4.42489E+11,0
16/08/2013,1187.79,0,0,4.45741E+11,0
19/08/2013,1185.64,0,0,4.44934E+11,0
20/08/2013,1178.91,0,0,4.4241E+11,0
21/08/2013,1156.74,0,0,4.3409E+11,0
22/08/2013,1173.33,0,0,4.40316E+11,0
23/08/2013,1177.33,0,0,4.41814E+11,0
26/08/2013,1178.01,0,0,4.42071E+11,0
27/08/2013,1160.56,1173.75,1158.89,4.35524E+11,0
28/08/2013,1154.25,1162.78,1146.13,4.33155E+11,0
29/08/2013,1156.21,1161.35,1151.24,4.33892E+11,0
30/08/2013,1142.77,1157.96,1141.41,4.28847E+11,0
02/09/2013,1163.55,1163.55,1150.94,4.36645E+11,0
03/09/2013,1175.73,1179.94,1166.1,4.41213E+11,0
04/09/2013,1177.69,1179.39,1168.83,4.41931E+11,2.20965E+11
05/09/2013,1176.9,1184.81,1175.31,4.41631E+11,0
06/09/2013,1181.31,1185.13,1173.5,4.43286E+11,0
09/09/2013,1188.48,1188.48,1178.71,4.45979E+11,0
10/09/2013,1209.26,1209.28,1195.69,4.53777E+11,0
11/09/2013,1215.5,1218.38,1208.27,4.56117E+11,0
12/09/2013,1214.95,1218.2,1208.83,4.55913E+11,0
13/09/2013,1210.56,1216.24,1209.2,4.54265E+11,0
16/09/2013,1225.69,1226.57,1219.93,4.59941E+11,0
17/09/2013,1225.02,1226.81,1218.48,4.59689E+11,0
18/09/2013,1228.99,1229.52,1223.37,4.6118E+11,0
19/09/2013,1244.69,1249.64,1241.56,4.67072E+11,0
20/09/2013,1240.95,1245.78,1239.43,4.65668E+11,0
23/09/2013,1227.85,1240.97,1226.73,4.60753E+11,0
24/09/2013,1230.4,1233.13,1224.47,4.61708E+11,0
25/09/2013,1212.33,1228.61,1210.13,4.54929E+11,0
26/09/2013,1220.43,1223.26,1217.55,4.57969E+11,0
27/09/2013,1214.9,1225.01,1211.82,4.55891E+11,0
30/09/2013,1205.48,1208.33,1203.12,4.52359E+11,0
01/10/2013,1220.79,1221.5,1206.74,4.58103E+11,0
02/10/2013,1209.83,1216.64,1205.74,4.53992E+11,0
03/10/2013,1208.75,1218.34,1207.71,4.53584E+11,0
04/10/2013,1198.79,1208.26,1198.79,4.49848E+11,0
07/10/2013,1194.07,1196.26,1186.3,4.48077E+11,0
08/10/2013,1189.57,1195.89,1187.99,4.46386E+11,0
09/10/2013,1179.83,1188.97,1178.63,4.42734E+11,0
10/10/2013,1198.98,1199.5,1186.15,4.4992E+11,0
11/10/2013,1204.88,1206.46,1199.27,4.52132E+11,0
14/10/2013,1200.5,1201.8,1193.69,4.50489E+11,0
15/10/2013,1206.71,1213.31,1204.59,4.52818E+11,0
16/10/2013,1211.73,1212.32,1197.39,4.54702E+11,0
17/10/2013,1215.66,1215.66,1204.44,4.56178E+11,0
18/10/2013,1224.78,1225.34,1214.6,4.59601E+11,0
21/10/2013,1232.72,1233.49,1225.06,4.6258E+11,0
22/10/2013,1240.64,1244.16,1235.43,4.6555E+11,0
23/10/2013,1232.37,1236.23,1229.97,4.62447E+11,0
24/10/2013,1237.74,1238.31,1231.36,4.64465E+11,0
25/10/2013,1234.7,1235.78,1229.33,4.63323E+11,0
28/10/2013,1231.14,1240.02,1226.63,4.61985E+11,0
29/10/2013,1233.53,1235.48,1224.55,4.62885E+11,0
30/10/2013,1236.59,1241.72,1233.81,4.6403E+11,0
31/10/2013,1221.72,1229.12,1221.23,4.58451E+11,0
01/11/2013,1218.74,0,0,4.57334E+11,0
04/11/2013,1226.71,1228.74,1221.23,4.60323E+11,0
05/11/2013,1220.49,1227.69,1216.45,4.57991E+11,0
06/11/2013,1233.14,1235.49,1222.24,4.62739E+11,0
07/11/2013,1238.76,1251.49,1232.29,4.64844E+11,0
08/11/2013,1229.33,1231.75,1220.45,4.61309E+11,0
11/11/2013,1236.39,1236.41,1230.87,4.63957E+11,0
12/11/2013,1217.73,0,0,4.56955E+11,0
13/11/2013,1211.9,0,0,4.54767E+11,0
14/11/2013,1223.89,1224.03,1217.94,4.59265E+11,0
15/11/2013,1228.86,1230.76,1227.04,4.61131E+11,0
18/11/2013,1242.94,1243.54,1227.65,4.66414E+11,0
19/11/2013,1231.65,1236.22,1231.29,4.62179E+11,0
20/11/2013,1232.91,1236.64,1224.38,4.62649E+11,0
21/11/2013,1228.34,1229.92,1220.86,4.60935E+11,0
22/11/2013,1236.59,1238.97,1231.44,4.64033E+11,0
25/11/2013,1244.52,1245.08,1239.26,4.67007E+11,0
26/11/2013,1239.33,1246.49,1239.32,4.65061E+11,0
27/11/2013,1244.41,1245.34,1238.06,4.66968E+11,0
28/11/2013,1252.44,1252.68,1244.17,4.6998E+11,0
29/11/2013,1248.49,1251.62,1247.72,4.68497E+11,0
02/12/2013,1248.05,1253.94,1245.87,4.68333E+11,0
03/12/2013,1230.52,1250.39,1229,4.6151E+11,5.99964E+11
04/12/2013,1228.34,1236.64,1219.56,4.60695E+11,0
05/12/2013,1218.19,1232.23,1218.17,4.56889E+11,0
06/12/2013,1217.19,1221.22,1209.4,4.56513E+11,0
09/12/2013,1221.04,1224.38,1217.39,4.57956E+11,0
10/12/2013,1208.09,1218.26,1204.35,4.531E+11,0
11/12/2013,1202.82,1213.26,1201.32,4.51121E+11,0
12/12/2013,1187.7,1200.95,1187.15,4.4545E+11,0
13/12/2013,1188.74,1193.83,1185.12,4.45841E+11,0
16/12/2013,1198.87,1198.87,1186.68,4.49639E+11,0
17/12/2013,1193.28,1201.91,1192.72,4.47544E+11,0
18/12/2013,1208.36,1210.23,1197.74,4.53199E+11,0
19/12/2013,1230.29,1231.82,1219.56,4.61425E+11,0
20/12/2013,1241.58,1242.3,1230.61,4.65658E+11,0
23/12/2013,1249.16,0,0,4.77391E+11,0
27/12/2013,1265.02,0,0,4.83454E+11,0
30/12/2013,1270.51,0,0,4.85553E+11,0
02/01/2014,1268.31,0,0,4.84712E+11,0
03/01/2014,1273.5,0,0,4.86693E+11,0
06/01/2014,1272.36,0,0,4.86259E+11,0
07/01/2014,1277.94,0,0,4.88393E+11,0
08/01/2014,1274.33,0,0,4.87011E+11,0
09/01/2014,1275.41,0,0,4.87425E+11,0
10/01/2014,1285.17,0,0,4.91154E+11,0
13/01/2014,1284.99,0,0,4.91087E+11,0
14/01/2014,1285.97,0,0,4.91462E+11,0
15/01/2014,1300.53,0,0,4.97026E+11,0
16/01/2014,1301.43,0,0,4.97367E+11,0
17/01/2014,1306.39,0,0,4.99264E+11,0
20/01/2014,1303.56,0,0,4.98182E+11,0
21/01/2014,1303.21,0,0,4.9805E+11,0
22/01/2014,1305.3,0,0,4.98846E+11,0
23/01/2014,1288.02,0,0,4.92245E+11,0
24/01/2014,1266.57,0,0,4.84045E+11,0
27/01/2014,1259.81,1265.24,1252.61,4.81462E+11,0
28/01/2014,1264.75,1267.1,1256.68,4.83349E+11,0
29/01/2014,1254.27,1276.67,1242.84,4.79347E+11,0
30/01/2014,1254.59,1262.24,1243.77,4.79467E+11,0
31/01/2014,1259.81,1262.7,1246.69,4.81462E+11,0
03/02/2014,1247.21,1273.04,1246.8,4.76647E+11,0
04/02/2014,1242.9,1246.46,1234.27,4.74999E+11,0
05/02/2014,1255.82,0,0,4.79937E+11,0
06/02/2014,1277.1,1282.06,1263.47,4.8807E+11,0
07/02/2014,1284.36,1285.34,1276.58,4.90846E+11,0
10/02/2014,1291.87,1293,1286.28,4.93714E+11,0
11/02/2014,1309.5,1309.5,1296.27,5.00455E+11,0
12/02/2014,1310.01,1316.82,1307.48,5.00649E+11,0
13/02/2014,1304.95,1308.98,1296.17,4.98714E+11,0
14/02/2014,1308.04,1311.86,1303.14,4.99894E+11,0
17/02/2014,1312.15,1317.2,1310.28,5.01464E+11,0
18/02/2014,1298.76,0,0,4.96348E+11,0
19/02/2014,1305.77,0,0,4.99026E+11,0
20/02/2014,1302.9,1302.9,1292.33,4.9793E+11,0
21/02/2014,1309.65,1310.51,1303.68,5.00511E+11,0
24/02/2014,1333,1333,1312.47,5.09435E+11,0
25/02/2014,1344.01,1344.19,1328.53,5.13642E+11,0
26/02/2014,1341.79,1346.25,1333.23,5.12793E+11,0
27/02/2014,1335.32,1344.1,1327.55,5.1032E+11,0
28/02/2014,1344.72,1345.75,1333.59,5.13911E+11,0
03/03/2014,1308.42,1322.28,1307.36,5.0004E+11,0
04/03/2014,1339.06,1339.11,1317.46,5.11751E+11,0
05/03/2014,1344.24,1345.57,1338.22,5.13728E+11,0
06/03/2014,1345.47,1352.97,1345.11,5.142E+11,0
07/03/2014,1331.42,1346.5,1330.32,5.08831E+11,0
10/03/2014,1327.4,1337.45,1322.82,5.07294E+11,0
11/03/2014,1330.23,0,0,5.08376E+11,0
12/03/2014,1312.82,1325.14,1307.82,5.0172E+11,0
13/03/2014,1304.92,1321.43,1304.8,4.98704E+11,0
14/03/2014,1290.8,1295.26,1282.7,4.93307E+11,0
17/03/2014,1312.16,1312.83,1289.8,5.0147E+11,0
18/03/2014,1325.65,1328.16,1305.07,5.06625E+11,0
19/03/2014,1321.17,1329.03,1319.39,5.04913E+11,0
20/03/2014,1314.74,1318.08,1306.73,5.02456E+11,0
21/03/2014,1305.09,1315.96,1305.09,4.98769E+11,0
24/03/2014,1292.4,1310.34,1292.16,4.93919E+11,0
25/03/2014,1305.68,1309.76,1294.92,4.98994E+11,0
26/03/2014,1306.69,1311.84,1305.89,4.99378E+11,0
27/03/2014,1302.6,1304.82,1297.38,4.97555E+11,2.48778E+12
28/03/2014,1308.33,1315.44,1307.03,4.99744E+11,0
31/03/2014,1324.34,1324.35,1312.29,5.05858E+11,0
01/04/2014,1336.28,1337.57,1327.33,5.1042E+11,0
02/04/2014,1339,1342.77,1336.3,5.11457E+11,0
03/04/2014,1329.8,1337.53,1329.38,5.07944E+11,0
04/04/2014,1330.65,1336.58,1328.51,5.08267E+11,0
07/04/2014,1312.81,1319.05,1312.59,5.01453E+11,0
08/04/2014,1314.37,1320.88,1305.25,5.02051E+11,0
09/04/2014,1317.18,1321.32,1315.66,5.03121E+11,0
10/04/2014,1299.54,1326.34,1299.54,4.96386E+11,0
11/04/2014,1285.63,1290.97,1273.31,4.91072E+11,0
14/04/2014,1283.99,0,0,4.90445E+11,0
15/04/2014,1266.19,0,0,4.83646E+11,0
16/04/2014,1279.33,0,0,4.88666E+11,0
17/04/2014,1279.87,0,0,4.88873E+11,0
22/04/2014,1311.57,1313.01,1294.4,5.00979E+11,0
23/04/2014,1299.2,1307.97,1298.78,4.96254E+11,0
24/04/2014,1304.18,1313.57,1295.28,4.98156E+11,0
25/04/2014,1292.72,1303.42,1290.76,4.93782E+11,0
28/04/2014,1297.17,1304.54,1295.2,4.95481E+11,0
29/04/2014,1311.3,1314.49,1301.14,5.00879E+11,0
30/04/2014,1311.21,1311.79,1306.64,5.00842E+11,0
01/05/2014,1310.98,1314.72,1307.64,5.00757E+11,0
02/05/2014,1307.07,0,0,4.99262E+11,0
05/05/2014,1299.12,1308.67,1290.17,4.96226E+11,0
06/05/2014,1297.42,1308.43,1295.5,4.95575E+11,0
07/05/2014,1291.92,1298.39,1289.44,4.93475E+11,0
08/05/2014,1306.4,1306.4,1292.75,4.99004E+11,0
09/05/2014,1305.99,1308.01,1300.76,4.98847E+11,0
12/05/2014,1318.66,1318.68,1309.51,5.03686E+11,0
13/05/2014,1329.09,1329.09,1322.92,5.07671E+11,0
14/05/2014,1327.1,1329.2,1322.22,5.06912E+11,0
15/05/2014,1327.19,1332.79,1321.24,5.06948E+11,0
16/05/2014,1323.94,1325.28,1320.55,4.99122E+11,0
19/05/2014,1318.35,1326.24,1313.16,4.97017E+11,0
20/05/2014,1325.99,1327.52,1318.93,4.99897E+11,0
21/05/2014,1336.59,1338.31,1319.19,5.03895E+11,0
22/05/2014,1340.48,1343.99,1337.84,5.05358E+11,0
23/05/2014,1336.65,1339.77,1329.66,5.03914E+11,0
26/05/2014,1343.76,0,0,5.06595E+11,0
27/05/2014,1344.9,1346.56,1339.34,5.07026E+11,0
28/05/2014,1340.02,1345.42,1338.72,5.05184E+11,0
30/05/2014,1340.3,1346.91,1340.1,5.05293E+11,0
02/06/2014,1341.4,1345.52,1339.84,5.05707E+11,0
03/06/2014,1336.99,1341.54,1336.96,5.04043E+11,0
04/06/2014,1345.34,1345.34,1333.7,5.07193E+11,0
05/06/2014,1338.4,1351.47,1338.4,5.04574E+11,0
06/06/2014,1347.84,1347.93,1342.89,5.08136E+11,0
09/06/2014,1353.74,0,1350.44,5.1036E+11,0
10/06/2014,1360.07,1360.78,1350.52,5.12743E+11,0
11/06/2014,1357.12,1366.57,1355.57,5.11633E+11,0
12/06/2014,1360.02,1362.91,1357.74,5.12724E+11,0
13/06/2014,1359.21,1360.87,1349.34,5.12422E+11,0
16/06/2014,1356.21,1360.77,1351.99,5.11291E+11,0
17/06/2014,1357.68,1363.3,1352.57,5.11845E+11,0
18/06/2014,1351.45,1361.89,1351.45,5.08524E+11,1.32216E+11
19/06/2014,1350.92,1361.41,1350.17,5.08327E+11,0
20/06/2014,1346.48,1352.27,1346.48,5.06654E+11,0
23/06/2014,1355.24,1357.37,1345.6,5.27161E+11,0
24/06/2014,1349.4,1357.71,1347.77,5.24886E+11,0
25/06/2014,1330.7,1343,1326.01,5.17612E+11,0
26/06/2014,1329.49,0,0,5.17143E+11,0
27/06/2014,1333.04,1333.05,1325.8,5.18526E+11,0
30/06/2014,1334.49,1338.38,1330.41,5.19088E+11,0
